Train_loss,val_loss,Iou_train,Iou_test,Pixel_acc_train,Pixel_acc_test
0.27434873580932617,0.31509852409362793,0.05592423304915428,0.08279614895582199,0.8112390231242222,0.9251631223238431
0.23065754771232605,0.2893225848674774,0.10877086222171783,0.10473347455263138,0.9319998141938606,0.9243420820969802
0.22725270688533783,0.2461502104997635,0.15249569714069366,0.1571808159351349,0.9402791757499223,0.9394412407508264
0.175355464220047,0.21729984879493713,0.18374978005886078,0.20798200368881226,0.945950651590803,0.9468766725980319
0.18756639957427979,0.1990848183631897,0.21935103833675385,0.2248114049434662,0.9510070496955804,0.9509454873891977
0.21687592566013336,0.9349887371063232,0.23044736683368683,0.18240708112716675,0.9527961258339671,0.8360899411714994
0.16261115670204163,0.1775071769952774,0.2530039846897125,0.2698823809623718,0.9542061290909759,0.9532777346097506
0.1489689201116562,0.1614719182252884,0.30249524116516113,0.3008124828338623,0.9587057670660778,0.9579323988694411
0.10423818975687027,0.15439441800117493,0.3333139717578888,0.34055158495903015,0.9613558001222864,0.9598689446082482
0.09757324308156967,0.14517633616924286,0.3663097023963928,0.35803982615470886,0.9637753140609876,0.9618296990027795
0.11372490227222443,0.1397530883550644,0.38465583324432373,0.3712310492992401,0.9651381737363022,0.9633306356576773
0.14528796076774597,0.15371903777122498,0.39693063497543335,0.3535043001174927,0.9661842785050384,0.9607483790471003
0.09996084868907928,0.13197831809520721,0.398384690284729,0.38324305415153503,0.9661357339504546,0.963596930870643
0.08056925982236862,0.12436257302761078,0.4189813435077667,0.3979901671409607,0.9679389379720772,0.9655334766094501
0.08693534135818481,0.12206369638442993,0.43115946650505066,0.3987638056278229,0.969095382015262,0.9659096644474909
0.09207085520029068,0.12046800553798676,0.4408731758594513,0.41918736696243286,0.9698250694612486,0.967032212477464
0.08263258635997772,0.11762887984514236,0.44794267416000366,0.4215896725654602,0.9704844213165014,0.967472663292518
0.07605483382940292,0.11881188303232193,0.45504218339920044,0.4170071482658386,0.971113407506352,0.9669251075157752
0.11616627126932144,0.19493186473846436,0.43108561635017395,0.3565686047077179,0.9688565920939488,0.9531687222994291
0.08966383337974548,0.12908673286437988,0.43122532963752747,0.396590918302536,0.9687874718049986,0.964752197265625
0.09107814729213715,0.10747430473566055,0.45897868275642395,0.4304216504096985,0.9713951043323078,0.9683145376352164
0.11836197227239609,0.10410711169242859,0.47117891907691956,0.4421733021736145,0.9724176457497926,0.9693847069373498
0.060696475207805634,0.10315477102994919,0.4791569411754608,0.44680294394493103,0.9731071775993415,0.9694984142596905
0.07429181784391403,0.10362863540649414,0.48463717103004456,0.4443563222885132,0.9734526102521778,0.9693983518160306
0.08979330211877823,0.10034090280532837,0.49254515767097473,0.459147572517395,0.973895908456988,0.9702568054199219
0.08147918432950974,0.10122580826282501,0.4975382089614868,0.4631325602531433,0.9742502533229052,0.9704234783466046
0.08450832962989807,0.09952451288700104,0.5032184720039368,0.46415960788726807,0.9745383473624171,0.970426999605619
0.06880200654268265,0.13067913055419922,0.5056477189064026,0.4502853751182556,0.974678832872779,0.9686668102557843
0.08000890910625458,0.09797029197216034,0.5105645060539246,0.45969465374946594,0.974953339163181,0.9703099177433894
0.0827745869755745,0.10742218792438507,0.5084524750709534,0.42686858773231506,0.9748569083424796,0.9682451394888071
0.08955055475234985,0.2395319938659668,0.4912562966346741,0.3854319155216217,0.9733263539002005,0.9456760699932392
0.05879902467131615,0.09852101653814316,0.5056126117706299,0.470030277967453,0.9743963933623998,0.9710363241342398
0.06895153224468231,0.0979401022195816,0.5192404985427856,0.4809500575065613,0.9756273759149872,0.9715185899000901
0.057267241179943085,0.0942019447684288,0.5267530679702759,0.47426021099090576,0.9761494155478688,0.9712533217210036
0.07819663733243942,0.09429226070642471,0.5313015580177307,0.47497743368148804,0.9764797750827485,0.9715130145733173
0.06214749813079834,0.093563511967659,0.5364823937416077,0.48470380902290344,0.9768174433075221,0.9720114194429837
0.06711012125015259,0.09056277573108673,0.5383216738700867,0.48627370595932007,0.9769933076031441,0.9716947995699369
0.07345566898584366,0.09901870787143707,0.5351672172546387,0.4760560691356659,0.9767950446204802,0.971005366398738
0.06838831305503845,0.09472455084323883,0.5319822430610657,0.4835222661495209,0.976474812600465,0.9716322972224309
0.04952960088849068,0.10035660117864609,0.5411500930786133,0.47486650943756104,0.9771777465280178,0.9706539740929236
0.06557844579219818,0.09533753991127014,0.545292317867279,0.4887787699699402,0.9774586669111673,0.9720454582801232
0.04584706947207451,0.09422725439071655,0.5449177622795105,0.48561906814575195,0.9775405985064212,0.97223267188439
0.05984393134713173,0.09331461042165756,0.5518275499343872,0.4902121424674988,0.9780217061000588,0.9720966632549579
0.05861258506774902,0.10316848009824753,0.5532476902008057,0.47579556703567505,0.9781979586170838,0.970982184776893
0.0871703252196312,0.11173973232507706,0.5503078699111938,0.45045092701911926,0.9778960405197819,0.9679081256573017
0.08077357709407806,0.1484900265932083,0.48529767990112305,0.3951273262500763,0.97273497454888,0.9631849435659555
0.06808682531118393,0.10306216776371002,0.4778750538825989,0.44564178586006165,0.9716366455618259,0.9686741462120643
0.06372375786304474,0.09456238150596619,0.522428035736084,0.4877631962299347,0.9756016689064229,0.9723299466646634
0.08118762075901031,0.09491930156946182,0.5447410941123962,0.49249017238616943,0.9773524461594303,0.9727303431584284
0.06268950551748276,0.09534046053886414,0.5566743016242981,0.5027428865432739,0.9782523264927147,0.97326293358436
