Train_loss,val_loss,Iou_train,Iou_test,Pixel_acc_train,Pixel_acc_test
0.11203417927026749,0.06733525544404984,0.2132946252822876,0.3693062663078308,0.2734147012233734,0.4418469965457916
0.07118591666221619,0.04817308485507965,0.439405620098114,0.4948985278606415,0.5394832491874695,0.5992334485054016
0.07681203633546829,0.05398901551961899,0.5353759527206421,0.5416553020477295,0.6353678107261658,0.6674160957336426
0.055590927600860596,0.0378328338265419,0.5951071977615356,0.5821646451950073,0.6933560967445374,0.6668016314506531
0.042052511125802994,0.03748311102390289,0.6332592964172363,0.6168940663337708,0.7251743674278259,0.7192329168319702
0.044287193566560745,0.030001962557435036,0.6548115015029907,0.6133548021316528,0.7461298704147339,0.7134404182434082
0.03404304012656212,0.03145601600408554,0.6801723837852478,0.6361620426177979,0.7684449553489685,0.7115473747253418
0.035413067787885666,0.029590103775262833,0.6973596215248108,0.6402211785316467,0.7804771065711975,0.7293281555175781
0.025927037000656128,0.03208693116903305,0.7134815454483032,0.6450256109237671,0.7959794402122498,0.7347549796104431
0.03221772983670235,0.030828893184661865,0.7226061820983887,0.6651862263679504,0.8017863035202026,0.7384019494056702
0.03375912457704544,0.026079542934894562,0.7326370477676392,0.6555971503257751,0.8096333146095276,0.7342233657836914
0.04167575016617775,0.032029565423727036,0.725811779499054,0.6184242963790894,0.8056319952011108,0.7224228382110596
0.052686598151922226,0.02907329425215721,0.7088665962219238,0.6685107350349426,0.7905961275100708,0.7593456506729126
0.027994506061077118,0.02637241967022419,0.7368300557136536,0.6714962124824524,0.8118073344230652,0.7554598450660706
0.03266197443008423,0.026565447449684143,0.7527615427970886,0.6945614814758301,0.824135959148407,0.7839407324790955
0.027527334168553352,0.024252798408269882,0.7621416449546814,0.6898216009140015,0.8324938416481018,0.760296642780304
0.02931942231953144,0.031190533190965652,0.7505726218223572,0.6458346247673035,0.8247477412223816,0.754121720790863
0.02827317826449871,0.027407022193074226,0.7379422783851624,0.6898760795593262,0.8141446709632874,0.7731085419654846
0.030205197632312775,0.026164092123508453,0.7593413591384888,0.7088899612426758,0.8284866809844971,0.7984031438827515
0.027474159374833107,0.023343292996287346,0.7716175317764282,0.6956126093864441,0.8407578468322754,0.7766121625900269
0.04406225308775902,0.031793009489774704,0.7573782205581665,0.6826922297477722,0.828399658203125,0.7670897245407104
0.031746845692396164,0.030306067317724228,0.7562665343284607,0.6834771633148193,0.8276355266571045,0.7499023079872131
0.03016809932887554,0.026683131232857704,0.7660545706748962,0.7096560001373291,0.8348484039306641,0.7888405323028564
0.027575992047786713,0.027996838092803955,0.7783792018890381,0.7045331001281738,0.8445380330085754,0.767634391784668
0.021869609132409096,0.02938517928123474,0.7765268683433533,0.7114905714988708,0.8420174717903137,0.7975209951400757
0.022631878033280373,0.02696344628930092,0.785406231880188,0.7077222466468811,0.8511284589767456,0.7649316787719727
0.022439708933234215,0.031096655875444412,0.7828572988510132,0.6939591765403748,0.8498536944389343,0.7645245790481567
0.026632579043507576,0.03473074361681938,0.7460328340530396,0.6738669276237488,0.8226791024208069,0.7647761106491089
0.024291327223181725,0.03285898268222809,0.7551496624946594,0.6987116932868958,0.8289938569068909,0.7874065637588501
0.01628372259438038,0.03219449520111084,0.7787224054336548,0.7133517265319824,0.8451097011566162,0.7857437133789062
0.03129494935274124,0.03302671015262604,0.7856067419052124,0.6760408878326416,0.851303219795227,0.7509015798568726
0.02268880419433117,0.027992328628897667,0.7835232615470886,0.7133746147155762,0.8495248556137085,0.7823854684829712
0.016803491860628128,0.027595296502113342,0.7907328009605408,0.7132507562637329,0.8540248870849609,0.7868072986602783
0.022655872628092766,0.028998345136642456,0.7881302237510681,0.7100852131843567,0.852238655090332,0.7777900695800781
0.016625909134745598,0.027400219812989235,0.7831568121910095,0.7116965055465698,0.8472451567649841,0.7836264967918396
0.024455169215798378,0.02973875030875206,0.7902892827987671,0.707240641117096,0.8529579639434814,0.7848053574562073
0.022791819646954536,0.029511723667383194,0.7870591282844543,0.7137628793716431,0.8518924117088318,0.7843018174171448
0.015871552750468254,0.02605072408914566,0.7909595966339111,0.7170408368110657,0.8532909750938416,0.7940459251403809
0.01730303280055523,0.031157294288277626,0.7939732074737549,0.7253506183624268,0.8548796772956848,0.8008705377578735
0.018948860466480255,0.026069652289152145,0.794588029384613,0.6966786980628967,0.8573178052902222,0.790526807308197
0.015529518015682697,0.026252657175064087,0.7961485981941223,0.7190766334533691,0.8581016063690186,0.7908957004547119
0.014688161201775074,0.03059268184006214,0.8022092580795288,0.7267688512802124,0.8633192777633667,0.8017898201942444
0.018251856788992882,0.030592316761612892,0.8058757185935974,0.7274858951568604,0.8661595582962036,0.8062994480133057
0.018751896917819977,0.04857134073972702,0.8021590113639832,0.6435155868530273,0.8626308441162109,0.7470166087150574
0.020078111439943314,0.032842040061950684,0.7644494771957397,0.6716408729553223,0.8361298441886902,0.7510891556739807
0.022337468340992928,0.02969656139612198,0.7840386033058167,0.7226612567901611,0.8508420586585999,0.7922780513763428
0.018822746351361275,0.03887595236301422,0.8044061064720154,0.7271272540092468,0.8643984794616699,0.7941422462463379
0.0194495040923357,0.03241594880819321,0.809309720993042,0.7299267649650574,0.8672074675559998,0.79854416847229
0.0220049936324358,0.029722563922405243,0.8122379779815674,0.7250080108642578,0.8709126710891724,0.8036476373672485
0.025828083977103233,0.09501571208238602,0.805963397026062,0.6462042331695557,0.86525958776474,0.7762488126754761
